latitude,longitude,altitude_m,bearing_deg
12.874433074065774,79.62432048960726,96,265.40391700997
12.874361009573825,79.6234009491941,96,266.16428227441884
12.874300847041612,79.62248050337814,99,266.1642831919868
12.874240684516588,79.62156005767213,100,266.2636326768969
12.874182078753826,79.62063951856405,99,266.7949580970437
12.874131798904878,79.61971849108878,99,267.7749635880986
12.874096881627603,79.61879667496869,99,269.41081172546996
12.874087637711945,79.61787476112164,99,278.8321421358075
12.87422554629861,79.61696432228553,101,291.4455648956475
12.87455356471984,79.61610773539422,103,302.7530934559972
12.875038307582521,79.6153347723127,104,312.926827910377
12.875650700687956,79.61465939470533,103,314.37638456974247
12.876279657648855,79.61400001326523,106,313.1115766687344
12.876893743241363,79.61332712963221,104,303.645112287983
12.877390907384513,79.61256083968473,104,292.42798979557824
12.877732706637108,79.61171135127312,107,286.98774057254116
12.877995447259273,79.61082911136356,105,285.3066628426878
12.878232853474625,79.60993930910007,105,285.3066766647545
12.87847025979459,79.60904950644449,107,286.9412352703488
12.878732307797076,79.60816702679804,108,288.46992963830394
12.879017114712278,79.6072923325824,108,291.9717087759758
12.879353499307525,79.6064370453034,107,294.7553855748536
12.879730069191732,79.60559932412772,105,297.56270534114765
12.880146177303194,79.60478154017827,107,296.27266624867934
12.880544247508544,79.60395432001143,107,299.2771086575503
12.880983618682041,79.60315040375289,109,300.8655426357941
12.881444992423758,79.60235852026396,109,300.8655891030422
12.881906366478482,79.6015666362378,107,297.7605466265728
12.88232515944285,79.60075045143805,107,293.39179469831265
12.882681961556859,79.59990430451357,107,295.07700640086153
12.883062612119557,79.59906984435526,107,308.09683128388525
12.88361616294387,79.59834555925505,108,322.32003004077876
12.884325540082308,79.5977835353505,108,330.0161205411235
12.885104366540123,79.59732256394788,109,330.2225274269162
12.885884942490561,79.59686439262191,107,330.22260440698994
12.886665518741024,79.59640622111985,108,330.23304796795736
12.887446176310279,79.59594819419878,107,330.20191375273157
12.888226590523045,79.59548973111401,105,329.9106295902384
12.889004723134455,79.59502720215875,106,321.41189099458927
12.889704716430328,79.59445420333948,106,306.95207079680495
12.890243573186213,79.59371935004624,107,297.72835981095704
12.890661815241723,79.59290309958777,109,296.57038442934686
12.891064078562502,79.592077960748,107,296.57042126335364
12.891466342141811,79.59125282137794,107,296.570458098083
12.891868605979655,79.59042768147755,107,296.57049493460437
12.89227087007604,79.58960254104683,110,295.7628795472863
12.892661725211756,79.58877173218121,110,295.1013788523113
12.893043235253549,79.587936280481,108,293.45198210829585
12.893401076398906,79.58709007379115,111,291.10845342993855
12.89372495181299,79.58622939449005,108,290.84345509194407
12.894044935616842,79.58536720761792,110,284.8477760900664
12.89427531639404,79.58447569970116,111,282.43543541132993
12.894468974321969,79.58357475677377,112,282.43544473534416
12.894662632321346,79.58267381351398,110,282.43545406000794
12.894856290392173,79.58177286992178,110,284.2078539389735
12.895076978163974,79.5808786652793,110,284.8879834668499
12.895308039469745,79.57998704676838,111,285.57721800013576
12.89554953604812,79.57909835400476,110,285.69598252278723
12.895792830702918,79.57821016507305,110,285.05915889815583
12.896026448269465,79.57731940601488,109,281.16259598375495
12.896200440522113,79.57641483546374,111,278.40693285044307
12.896331922193735,79.57550215562117,112,278.1841920293066
12.896459944348344,79.57458895734185,113,278.18419616052205
12.896587966535037,79.57367575883366,112,278.2145258898129
12.896716459815337,79.57276263021502,111,278.30929695445406
12.896846425370681,79.57184971917796,113,278.30930121097657
12.89697639095907,79.57093680790878,111,278.30930546741854
12.897106356580505,79.57002389640746,111,277.9579252879672
12.897230854982393,79.56911023822725,110,278.49502870137917
12.897363704382698,79.56819776323881,110,278.65207270427817
12.897498985564587,79.56728570286916,111,280.4404657487395
12.89766195351983,79.56637837877834,114,280.44047240052873
12.8978249215264,79.56547105440175,114,277.347343315524
12.897939828513495,79.56455682918939,115,271.2371535742971
12.897959241857604,79.56363454189459,115,271.0745096551513
12.897976104889933,79.56271210444196,113,271.07450972733244
12.897992967922828,79.56178966695826,113,272.1018458508148
12.898025945953856,79.56086779371441,114,272.83667964548783
12.89807045103533,79.55994632404557,113,272.8366801495026
12.898114956120754,79.55902485429498,113,272.83668065349633
12.898159461210126,79.55810338446263,113,273.3665051747043
12.898212269493309,79.55718238977433,111,273.17761112119547
12.898262118508043,79.55626120729654,112,273.1776117533217
12.898311967527729,79.55534002472729,112,273.17761238550804
12.898361816552365,79.55441884206654,113,273.1776130177409
12.898411665581953,79.55349765931432,116,270.9480918354021
12.898426544343804,79.5525752034964,116,270.88678328092885
12.898440461231727,79.55165271263975,114,270.2219911477754
12.898443943997698,79.55073012069371,115,269.29725300490355
12.898432912968461,79.54980764842306,115,268.8246893039893
12.898414464826034,79.54888524130175,115,268.8246893904752
12.898396016684288,79.54796283421443,116,268.56965157496086
12.898373566505636,79.54704052179626,115,268.53835020048695
12.898350625145282,79.5461182210306,119,268.5383503344298
12.898327683785979,79.5451959203072,119,268.5237609739004
12.898304513506453,79.54427362572672,120,268.5057207773295
12.898281060159615,79.54335133870921,117,269.1403200988922
12.898267565533066,79.54242885035457,116,269.2355448937541
12.898255565291713,79.54150633180043,118,268.24954001839967
12.898228093126466,79.54058418226413,117,267.4110215621323
12.898187471067876,79.53966258370626,117,266.79108456877526
12.89813712825299,79.5387414300577,118,267.813510912162
12.898102816474402,79.53781952604454,120,267.98215193602584
12.898071149020529,79.53689749829334,119,267.9821521910125
12.898039481568656,79.53597547060042,119,267.9821524457226
12.898007814118785,79.53505344296578,119,269.3817599042683
12.897998117294474,79.5341317120085,120,275.8785174697346
12.898090140222825,79.53321479672387,119,280.90096954621356
12.898260093437575,79.53230947133976,119,282.5529310587813
12.898455551757658,79.53140892411042,120,275.45682427047484
12.898540956868198,79.53049173688768,122,268.1837182976728
12.898512460743166,79.52956989950036,120,266.76024555785557
12.89846163643936,79.52864880516553,121,266.49827009444624
12.898406705461024,79.52772792655016,122,266.3426208753823
12.898349336897466,79.52680721644302,119,265.7989065344417
12.898283453480731,79.52588709463433,119,260.16857511554355
12.898129987298518,79.52497860275365,121,262.3630483859438
12.898010595723136,79.52406514978725,121,266.28523393402287
12.897952341413783,79.52314470802374,121,267.29584508159616
12.897909910823715,79.52222313630534,120,267.2958455392798
12.897867480237238,79.52130156466491,119,267.2958459967221
12.897825049654351,79.52037999310245,118,267.2958464544024
12.897782619075054,79.51945842161795,122,267.29584691200654
12.897740188499347,79.51853685021143,121,267.94769621057026
12.897707981060552,79.51761485767229,121,268.103573584698
12.897678218338523,79.5166927644509,122,269.1480580746627
12.897664845046704,79.51577026908443,119,268.4247568070533
12.897640122496023,79.51484806262944,120,268.03274478924374
12.897609248675188,79.51392600830651,121,268.032745031638
12.897578374856256,79.5130039540404,123,268.03274527416005
12.897547501039227,79.5120818998311,122,268.03274551617517
12.8975166272241,79.51115984567863,123,267.73361458818295
12.8974810618604,79.51023798090326,122,267.4642996132936
12.897441272574211,79.50931628661631,124,264.69086247340897
12.897358100764087,79.5083981270694,126,263.4679558880963
12.897255793361605,79.50748151929378,124,261.4891290358031
12.897122755101403,79.50656949579879,126,260.87754719955365
12.896980170684698,79.50565856969509,125,260.8775523090203
12.896837586307596,79.50474764384438,123,260.87755741862446
12.896695001970096,79.50383671824669,123,260.6283114934057
12.896548558002907,79.50292644879082,125,260.31861829382126
12.896397318360108,79.50201699440545,124,261.8479570597715
12.896269794564754,79.50110373779957,124,267.50526611711774
12.896230648852287,79.50018204675546,127,268.1235665704933
12.896201201721146,79.49926000938486,125,273.277513884984
12.896252487291878,79.49834123674397,123,286.94771444519495
12.896514384897305,79.49745955864286,124,291.1620311654532
12.896838984505498,79.49659933924131,124,292.15364302092615
12.897178110269763,79.49574485090801,122,292.1536701436787
12.897517236231158,79.494890362078,124,292.15369726730495
12.897856362389689,79.49403587275127,125,292.47775554791934
12.898200158486697,79.49318345182851,124,294.5699095919404
12.898574098591581,79.49234438594314,124,294.5699419771225
12.898948038927598,79.49150531953913,124,294.5699743630511
12.899321979494752,79.49066625261648,123,294.5721971898083
12.899695951812093,79.48982719927865,125,294.57670276039335
12.900069988571746,79.48898817457159,124,294.57673516487534
12.900444025562651,79.48814914934579,124,298.826892671288
12.900877110091704,79.48734186676715,123,300.73073430116955
12.901336665914956,79.48654880948351,123,300.7474506718013
12.901796447313032,79.48575588823033,124,295.3686783973292
12.902181330834463,79.48492315342831,124,279.8835227401223
12.902334842189859,79.48401924639583,125,270.1528971050184
12.90233724029402,79.48309669862273,123,268.7813499360428
12.902318112039636,79.48217429168905,125,268.7813500288411
12.90229898378598,79.48125188479062,125,267.558946999375
12.902260680305435,79.48033014533132,127,265.3126239605094
12.902187197401858,79.4794107446742,128,264.8585517324476
12.902106603272124,79.47849184212674,127,264.85855337971213
12.902026009155268,79.47757293972613,127,264.42461409588986
12.901938634971867,79.47665470399677,127,264.3743697609712
12.901850474631734,79.47573653409073,130,264.3743717301329
12.901762314306989,79.47481836434494,131,264.37437369948134
12.90167415399763,79.47390019475941,130,264.43553470957534
12.901586949163878,79.47298193009374,129,264.48669202430295
12.901500543515585,79.47206358585152,129,264.48669391633695
12.901414137882078,79.47114524176645,128,264.51916121252657
12.901328240015323,79.47022685325987,127,265.72378891914246
12.901261180833194,79.46930681079301,129,265.7237900607206
12.901194121660005,79.4683867684488,130,265.7237912022501
12.901127062495755,79.46746672622723,128,265.7237923438739
12.901060003340444,79.4665466841283,130,265.7237934854912
12.900992944194073,79.46562664215202,130,265.72379462730396
12.90092588505664,79.46470660029837,130,265.7237957688659
12.900858825928147,79.46378655856736,132,265.72379691016033
12.90079176680859,79.46286651695898,130,265.35029788041953
12.900718863969246,79.46194695596255,130,265.11723235557633
12.900642314592009,79.4610276948822,131,265.1172338418283
12.900565765226402,79.4601084339415,131,265.8326073307935
12.900500412437692,79.4591883075579,133,266.1359983946967
12.900439806994228,79.45826779680775,135,266.12564035503925
12.900379039323788,79.45734729728375,134,266.12564129311943
12.900318271660696,79.45642679787105,137,266.12564223079033
12.900257504004951,79.45550629856963,137,266.1256431683552
12.900196736356554,79.45458579937952,137,266.1256441064207
12.900135968715501,79.45366530030068,138,266.7374039566113
12.900084785382486,79.45274420115804,142,270.512014687301
12.900092814436956,79.45182230441671,143,272.00746852745334
12.900124315849908,79.45090026305988,141,272.2961896463135
12.900160345560542,79.4499784039337,140,272.4908075219237
12.90019942766041,79.44905666763987,140,272.49080791094553
12.900238509763327,79.44813493127417,140,272.6107479766072
12.900279472355022,79.4472132861112,140,272.93336610123754
12.90032549311863,79.44629188643766,141,272.9333666402118
12.900371513886462,79.4453704866796,141,272.9333671792285
12.900417534658516,79.444449086837,141,272.9110092315446
12.900463204937225,79.44352766880483,140,272.41119725466064
12.90050103848297,79.44260587960981,143,272.56930225548757
12.900541351342646,79.44168420019325,146,273.27346951573696
12.900592699803031,79.44076314578375,144,273.83735959124067
12.900652884851935,79.43984260458394,143,273.83736051240544
12.900713069908047,79.4389220632739,146,275.53418558077703
12.900799787109667,79.4380038748751,144,277.2127403314072
12.900912682232654,79.43708869948007,142,278.06912904842903
12.901038916452087,79.4361752227649,143,278.9280567783472
12.901178454168475,79.43526398665853,143,280.5820239689592
12.901343606761083,79.434357065018,139,280.5820307992591
12.901508759406372,79.43345014308818,141,280.23820808691926
12.90166860164531,79.43254223471314,140,279.9210857138188
12.901823545833519,79.43163341662012,142,279.9210917383518
12.901978490068293,79.43072459825396,143,279.9210977635365
12.902133434349635,79.42981577961467,142,279.92110378813
12.902288378677543,79.42890696070225,141,280.2626673295133
12.902448589552188,79.42799917140736,141,281.6665346864075
12.902630444639668,79.42709561468341,139,282.1880929266856
12.902820299672962,79.42619383923505,141,282.8333310600285
12.903020051620887,79.42529426770601,141,284.0135768115306
12.903237728036805,79.42439949540872,142,286.4466702613265
12.903492345092404,79.42351462523253,144,286.4639649791478
12.903747221792097,79.42262983546404,142,287.3333256543384
12.904015155360366,79.42174911189609,141,281.9883240654161
12.904201824567428,79.42084723719209,145,276.44005355419574
12.904302670858096,79.41993064773986,148,276.2047889933779
12.904399869390316,79.41901343629038,148,286.18345662772816
12.9046499634551,79.41812934363458,149,290.0617109979325
12.90495834278981,79.41726302384704,146,291.09441519562927
12.905282009177846,79.4164022325865,145,291.341932363021
12.905609300828157,79.4155428732266,143,291.3419577865816
12.905936592664293,79.41468351337878,145,291.8971080049622
12.906271978060103,79.4138274642549,145,292.1535310590218
12.906611101739452,79.41297294416576,148,291.9027818291529
12.9069465728467,79.41211691894331,150,291.50937340864186
12.907276311006482,79.41125853890806,150,291.50939918769865
12.907606049354474,79.41040015838286,150,288.9970245156238
12.907898769237638,79.40952784753536,152,286.97750886884046
12.908161277419087,79.4086457181344,151,285.73728532531663
12.908405196247966,79.40775766414576,155,285.73729992086174
12.908649115187082,79.40686960975577,154,285.37089340583236
12.908887490816173,79.40597998271794,153,285.36753415405866
12.909125801359123,79.40509039367079,158,289.3458728736521
12.90942344383043,79.40422064932768,159,295.0262268541363
12.909803741890741,79.40338494422805,158,295.95121956171937
12.910197259122867,79.40255539537998,157,292.8832292519308
12.91054688285321,79.40170555666064,153,296.104247395117
12.910942588273397,79.4008770237549,151,298.5199892569916
12.911371711903687,79.400066847383,151,298.3677321401358
12.911799004219084,79.39925499198374,151,299.36298730372044
12.912239968934346,79.39845088707217,153,299.49490011937274
12.912682745610738,79.39764780877671,152,299.49494362429147
12.91312552258429,79.39684472994229,151,299.5887036661501
12.913569579630913,79.3960423946268,155,299.6621494711508
12.914014639212068,79.39524064178205,156,299.5767078785005
12.914458527241596,79.39443821778003,157,298.62548983346466
12.914889375790858,79.393628331583,156,298.6255313814785
12.915320224626322,79.39281844484798,159,298.6255729329286
12.915751073748002,79.39200855757495,160,292.4885179233095
12.91609145841266,79.39116498328752,160,288.18869737564506
12.916370554570493,79.3902934872458,155,290.0534123925089
12.916678926979568,79.38942675670633,153,284.7867538679654
12.916907787392008,79.38853722827818,150,272.62922676154454
12.916948940637942,79.38761774916378,150,262.5371247546177
12.916832464655833,79.38670550275447,150,321.46819232634607
12.917415776452497,79.38622892571139,151,335.1715701726536
12.918194492326615,79.38585928379977,151,291.83446087272546
12.918528972216377,79.38500279890685,151,289.97296668129775
12.918836152182177,79.38413563447351,152,288.7504844109724
12.919124407331557,79.38326442835142,155,290.94819988575307
12.919445934807646,79.38240273471551,155,290.5685123268188
12.919761887738355,79.38153887780636,158,291.982687284666
12.920098424576972,79.38068353643904,160,295.37903009921513
12.920483678302077,79.37985032850965,161,297.89478211365343
12.920904414722957,79.37903487061921,161,298.5448232207423
12.921334141081855,79.37822436153452,163,297.37981582619045
12.921747708023169,79.37740507178796,166,298.8666674529967
12.922181793933047,79.37659718182923,165,299.22937110880304
12.92262091765383,79.37579201262672,167,298.7196879864059
12.923053058791355,79.37498283652523,164,293.6759070845017
12.923413084569237,79.37414039473953,169,284.2346950910694
12.923634216145894,79.37324605056465,170,282.5852438719877
12.923830169533083,79.37234552496709,167,284.93035975333345
12.924061532262565,79.37145529282124,168,302.54569012355245
12.924543850421799,79.3706798893175,169,292.9493457583165
12.924891398561954,79.36983776118447,172,276.8629439591233
12.924998783049666,79.36892233907855,171,274.1598850364238
12.92506401815738,79.36800207027547,171,274.1509915561816
12.925129114041527,79.36708179081647,173,274.1489631519928
12.925194178170663,79.36616150875918,175,274.0488057942666
12.925257674194011,79.36524111182116,177,274.0122898237468
12.925320598515698,79.36432067273694,178,274.2213593980222
12.925386795740106,79.36340047804715,176,274.31486078938883
12.925454456715942,79.36248039222569,173,272.14614073503196
12.925488133113529,79.36155834364081,173,272.1030257880703
12.925521133436096,79.36063626378929,170,267.0506985872843
12.925474890778386,79.35971540438172,170,265.5263027951698
12.925404768461268,79.35879587750644,169,267.9849543766566
12.925373148896208,79.35787386209546,167,272.2490803022883
12.925408410480157,79.35695264465303,169,273.2857980408962
12.925459953130899,79.35603149188043,170,273.61036865833063
12.9255165828175,79.35511062175148,166,271.64142648584766
12.925542324060453,79.35418893085468,164,265.97055696764966
12.92547931489754,79.35327123344476,166,268.61714293797286
12.925457616550066,79.3523490840475,169,285.2758140663878
12.925691564275574,79.35147021976589,168,295.4549107157093
12.926078068550254,79.35063713942363,172,294.07216370912016
12.926444861530076,79.34979474250687,169,290.49033444817763
12.926759599062612,79.34893060175123,170,291.89889377433417
12.927094928428785,79.34807470138612,169,292.02778274550246
12.92743204188715,79.34721980838324,169,290.69476852187825
12.927749851432726,79.34635663486966,165,290.6947926404605
12.928067661155357,79.34549346087519,165,291.0234072866559
12.928390282799567,79.34463219147995,164,291.15034682913165
12.928714767073792,79.34377164679631,164,291.46820018635697
12.929043903695135,79.3429129495775,164,289.04448263554497
12.92933730204521,79.34204088934047,165,287.62399352835473
12.929609587304725,79.34116148154284,163,287.43341505094736
12.929879020244236,79.34028114800451,164,287.42956707514605
12.93014839546014,79.3394007952753,164,287.1627036018564
12.930413754509175,79.33851921985305,165,296.7907297230088
12.930817452939946,79.33769890651165,164,300.7547535425358
12.931277332828442,79.33690595185097,168,298.5006001104361
12.931706402815319,79.33609515688944,167,297.2834743805545
12.9321184010417,79.33527556914741,169,290.70699488729963
12.93243577008885,79.33441413194777,169,289.3346423480059
12.932733520574208,79.33354344477888,172,288.60715085806237
12.93302045888744,79.33266898953089,175,289.0126472721075
12.933313423538076,79.33179663330878,175,293.5214978162959
12.933669086208942,79.33095823023173,178,302.83112617058885
12.934156274033263,79.33018350573613,181,297.87901213586485
12.934571413697176,79.32937831537647,181,312.0527668246637
12.93509395837782,79.32878396153879,178,340.9909180209416
12.935577139040591,79.32861316909545,178,273.2734609755433
12.935620789267551,79.32783009223877,182,291.7660744436174
12.935954173241367,79.32697339365522,178,286.3388315675057
12.936207166345536,79.32608791779062,178,256.9814954670645
12.936092940616199,79.32558101696681,177,302.1072716443113
12.936536518943445,79.32485568020893,173,311.3079798580269
12.937129043743976,79.32416385057903,177,315.56368820276094
12.937770829723242,79.32351817808639,178,327.5793896416854
12.938523022590319,79.32302799677281,179,335.63028017040546
12.939329104522733,79.32265334187007,182,343.3414041969758
12.940186701585002,79.32239003900781,183,351.54296066222605
12.941075816109004,79.32225439621764,184,352.46861531693355
12.941967135028731,79.32213348362667,187,344.96487892604443
12.942833789175234,79.32189462644331,188,338.3848813103398
12.943669815951894,79.32155472816886,190,337.27638007093765
12.944499162049569,79.32119834675214,189,333.30927110526613
12.945302650909674,79.32078386229564,185,333.142924010063
12.946104960760863,79.32036698610928,186,335.1003388156146
12.946916818394138,79.3199803099882,185,331.7632813551138
12.947708614359199,79.31954400592947,186,330.5092364146218
12.948488518719866,79.31909141447095,187,317.5091916729036
12.949149775316759,79.3184698726622,187,305.2015775997589
12.949665326958021,79.31772000158422,189,296.9229810760123
12.950071320781213,79.31689967192267,187,291.402964281291
12.950399486395026,79.31604056400005,186,288.35248164038194
12.950682647147705,79.31516470512395,184,284.75823161272024
12.950911587858421,79.31427294455789,185,283.54174770578663
12.951122165909736,79.31337580259589,185,283.5393167572842
12.95133270687198,79.31247865067955,186,283.5168272259498
12.951542904577016,79.3115814134996,181,283.5371014169278
12.95175341159967,79.31068425228449,184,283.5689615251813
12.951964404867093,79.30978721017769,181,283.30619883601094
12.9521713866858,79.3088891838783,177,289.8052270578038
12.952475036913134,79.30802398652081,183,300.196919799291
12.952926320061765,79.30722825882711,183,306.2592743529258
12.953457928781793,79.30648455521293,186,312.5920789682486
12.954065885032028,79.3058059529644,189,313.94909557613676
12.954690030608296,79.30514157011712,192,313.93686849254885
12.955314037867733,79.3044770490849,193,313.9658056131282
12.95593837193371,79.30381285005677,194,313.9703334132194
12.956562757243157,79.30314869989337,193,313.8912392415475
12.95718623646982,79.30248367704299,191,313.7412653699012
12.9578080293822,79.30181696707886,190,312.1715584813777
12.958411624526937,79.30113321595701,190,311.0148829233026
12.959001808489527,79.3004369075484,188,311.0142246724374
12.959591984320358,79.29974059092784,188,311.01374053226107
12.96018215436134,79.2990442676054,190,311.01058568086063
12.96077228691897,79.29834790942648,190,311.01111403620854
12.961362425722022,79.29765155519571,187,311.0232389302674
12.961952707964162,79.29695532766301,189,307.1340010432767
12.962493382765196,79.29622263609046,189,298.838317680808
12.962927051962705,79.29541444417185,186,297.4324769606199
12.963341371393854,79.29459537112615,183,297.43251596202566
12.963755691096651,79.29377629754342,185,297.4325549645062
12.9641700110711,79.29295722342366,184,292.4512105128805
12.96451316632852,79.29210504792042,186,297.2522390094037
12.964922472389556,79.29128961764626,188,313.59666491432137
12.965540084466491,79.29062401517557,185,323.5504667744392
12.966263189234272,79.2900759561722,187,327.0221943878141
12.967017613510329,79.28957363283699,190,327.0222737122945
12.967772038125235,79.28907130927617,194,327.5244541968402
12.968530691100213,79.28857581036195,193,323.34626068034765
12.969252090265575,79.28802494896621,194,320.19902950157814
12.9699425677705,79.28743458297635,195,318.7714952984923
12.970618935258845,79.28682635395927,197,318.76405202473325
12.971295225816139,79.28621803305985,192,318.2183251060802
12.97196553721787,79.28560340522307,191,310.6007595605047
12.972549834149477,79.28490385744553,189,295.56506071115587
12.972936184555248,79.28407506166344,191,289.23010570621284
12.973232386266094,79.28320367688099,194,289.2368186301855
12.97352868740617,79.28233232684585,195,307.78435538564577
12.974076693192778,79.2816069240115,194,319.56227285379475
12.974759759420639,79.28100956129029,196,322.90456870137604
12.975477086574681,79.28045292754368,192,322.9135131237202
12.976194498340384,79.27989640715833,191,322.900711702025
12.976911788719974,79.27933972084749,189,322.8844347202629
12.977628925623899,79.27878282332503,190,322.88451424766964
12.978346062904427,79.27822592551011,189,322.8902239552864
12.979063254701677,79.27766909908752,189,322.8913448408594
12.979780456830424,79.27711228567689,190,322.8343289424048
12.980497117984404,79.27655473905237,191,322.7060506800626
12.981212560756932,79.27599554578028,191,323.1184917304211
12.981931839443417,79.27544170284875,190,322.57079251067756
12.982645949465956,79.27488080953448,189,323.3680491561582
12.983367641257063,79.27433013087754,192,323.3681288332756
12.984089333421256,79.27377945193594,192,323.1358333907819
12.984808800912534,79.27322580641855,194,319.84591329604984
12.985495367046168,79.27263135294325,196,299.27216332544907
12.985931946401955,79.27183204705435,193,291.6407943254158
12.986263602634539,79.27097417387847,194,291.13690215239353
12.9865878945032,79.2701133393209,193,291.1056246432996
12.986911729062586,79.26925232037478,189,291.1056497350195
12.987235563805665,79.26839130094024,188,291.10567482714185
12.987559398732445,79.26753028101727,193,291.1056999199486
12.987883233842927,79.26666926060587,193,290.99987490900116
12.988205515929838,79.26580763434671,192,290.4717768187683
12.988520048657247,79.26494298769931,192,291.2011125339943
12.98884526263523,79.26408256575476,192,291.69471373640727
12.989177705460264,79.26322500303193,194,291.0812203416696
12.989501169239514,79.26236386928628,196,290.60553676999825
12.989817667892236,79.26149997442789,198,291.16170719292603
12.990142322200057,79.26063927351716,196,291.19198545520516
12.990467420454362,79.25977874558303,194,291.22993496500953
12.990793073165273,79.2589184399419,190,291.5505898757149
12.991123412889982,79.25806001526558,195,291.5754654046581
12.991454115761954,79.25720173665437,195,291.569701765962
12.99178473450102,79.25634342277154,198,291.86628370833887
12.992119676694195,79.2554868788858,199,291.9572790382337
12.992455945324451,79.25463087741673,200,292.7372618653179
12.992803268203561,79.25378031048834,203,297.9308522360998
12.993224416944935,79.25296505800422,201,296.1640926718272
12.993620955815663,79.25213669527925,200,296.6665925370344
12.994024569036396,79.251311910258,198,296.66662989347964
12.994428182519105,79.2504871247014,199,296.66666725092256
12.994831796263796,79.24966233860943,196,296.63311518535875
12.995234938412423,79.24883731060568,198,297.4884931887671
12.995649971145106,79.24801867910293,198,296.58163621270626
12.996052361695753,79.24719333676778,202,296.34789342191016
12.996451497912586,79.24636625344522,203,296.4021046960121
12.996851393100515,79.24553956369117,204,229.16879590738571
12.99630348858439,79.2448888410487,203,221.1494771334035
12.995626396795398,79.2442815931241,201,220.61413653785485
12.994943711739742,79.24368078281151,201,220.88136446698925
12.994263788898927,79.24307673463406,203,221.76882290295742
12.993593039608697,79.24246193071498,203,220.50775516644043
12.992909403365475,79.24186254521165,205,221.12842304732388
12.992232210496034,79.24125566519524,205,218.2432304353768
12.991525894389698,79.24068436282762,199,216.50351068865166
12.99080300102478,79.24013532989224,198,217.6113607984168
12.990093548811917,79.23957439967059,195,214.35697073000995
12.989351139462324,79.23905355275801,193,211.7766413736157
12.988586619164595,79.23856752671935,197,215.1710996702751
12.987852644808527,79.23803674069092,195,210.79854616103682
12.987082154983595,79.23756540696453,199,209.9114567352205
12.986303711543718,79.23710582075367,199,210.5160557441079
12.985532092586958,79.23663907523795,197,201.88517250604505
12.984697582708856,79.23629505888356,197,201.8852390611293
12.983863073025459,79.23595104260943,196,201.0592266090893
12.983023964787916,79.23561946746054,199,199.66462633170212
12.982177093089453,79.23530889507317,200,199.66468819802736
12.981330221554382,79.23499832274574,202,199.24882441746468
12.98048125815802,79.23469409707255,198,201.24979787473308
12.979643938035403,79.23435994700908,196,206.1872987359835
12.978838045414896,79.23395323035776,196,212.79691947352092
12.978082079069976,79.23345333173748,193,213.94062191345574
12.977336195136667,79.23293819374604,193,215.67988070298765
12.976605687779502,79.23239991353593,190,215.9630076250432
12.975877780009167,79.23185793613469,190,219.63785599476518
12.975187564247985,79.23127119085146,190,238.18953593523793
12.974713521260561,79.23048692855609,188,238.18958485629184
12.974239478599426,79.22970266680053,189,232.96085124599125
12.97370039773664,79.2289695865983,188,228.90249190891464
12.973109407937969,79.2282743174756,188,227.18793436724272
12.97249980952438,79.22759905594971,188,230.2628768122925
12.971924903144991,79.22688938044031,187,230.26294191015714
12.971349997158491,79.2261797054159,193,240.57220020694123
12.970914413451478,79.2253873290685,192,265.03021548386255
12.970836517396704,79.22446809617563,193,264.17382892956596
12.970745226134673,79.22355000588,192,266.3346155489703
12.970687812893999,79.22263033008404,194,275.85881159183714
12.970779307603639,79.2217153233987,193,264.76188516078753
12.97069755182443,79.22080022010017,193,260.6061081311581
12.970550762284347,79.21988972822318,194,247.44183505211885
12.97021780471417,79.21906721826434,194,226.536303675945
12.969600689961844,79.21839904453824,195,248.8091588735093
12.969278527225766,79.21754631640022,195,254.90636151472526
12.969044392725069,79.21665547365745,191,259.9000068206332
12.968886877682484,79.21574805100056,192,263.63557222173716
12.968787190083187,79.2148309280938,191,262.64506042167244
12.968672697013888,79.21392071444879,193,264.02990944324614
12.968579157605669,79.21300285900563,195,261.4656907954903
12.968445712956918,79.21209033858634,194,263.4436125959354
12.96834315714292,79.21117468571862,192,269.31650052762296
12.96833242760743,79.21025190246313,190,270.34074352742715
12.968337772457145,79.20932937760756,192,273.24963568312546
12.968388750176409,79.20840800149168,191,273.2125813920893
12.96843914721171,79.2074865915444,193,271.33580318194294
12.96846010943645,79.20656403407672,195,269.0693297811728
12.968445500812072,79.20564131276734,195,267.95122856003445
12.968413348275314,79.20471904263401,196,267.9512288242041
12.968381195740632,79.20379677256021,196,262.94206733809364
12.968271043811438,79.20288382244067,194,254.80372990821064
12.968035337775538,79.20199335131039,195,258.5561146297947
12.967857036002707,79.20108951174353,194,265.47578411201266
12.967786195678826,79.2001708284719,194,267.2690235425355
12.967743344544827,79.19924901895837,194,269.32709868505515
12.967732783121416,79.19832639099998,195,269.9009548104834
12.967731226871448,79.19740353476827,195,269.4438799013899
12.967722496501311,79.19648072567163,197,266.7204583846683
12.967671056597412,79.19555955335946,198,274.51734816907623
12.967741653952634,79.19464258178891,199,278.36456717528665
12.967872477770234,79.19372954056192,201,277.8776474132741
12.967995735308401,79.19281539237527,202,277.7936384281317
12.968117686722897,79.1919010579273,201,277.6866610392496
12.968237973174077,79.19098649957166,200,276.940753558718
12.968346648269204,79.1900704024807,201,276.9407565615075
12.968455323387719,79.18915430519259,202,274.332720205334
12.96852323984395,79.18823440766259,201,271.67764392459236
